https://spark.siue.edu/bio_fac/index.html	bio_fac	Reasons for government frustration are many., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Roles of police, military change with society., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Saxophone elicits passion among its players., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Schaefer works to facilitate better communication., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Scholar introduces SIUE students to Yoruba., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	SIUE airs 100th episode of "Segue" radio show., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	SIUE theater students find inspiration in London., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Social media's undeniable impact on journalism., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Students explore China's culture, industry., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Students learn more than Spanish in Spain., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Sustainability an issue that crosses many areas., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Technology can be seen as driver of history., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Theater education valuable to all students, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Theodorakis studies effects of toxic chemicals., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	When substance abuse and mental illness combine., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Arts & Issues brings international diversity., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Bell teaches students art of music conducting., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Caves as Biological Spaces., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Charles Darwin's Bubble: The Evolution of Down House., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Cocuzza teaches students how to be actors., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Crane studies, teaches the philosophy of life., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Cuban scholars see possibilities in relations., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Dimick assesses the relationship of art, talent., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Drake sees SIUE Gardens as social service., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	For Truckenbrod, being a soprano is hard work, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	For Vogrin, creative writing is a way of life., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Frey-Spurlock studies women's roles in society, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Hamad studies, teaches properties of light., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Heil studies terrorism, sex trafficking in U.S, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	How people learn English as second language., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	In Memoriam: Edward O. Keith. 16 October 1951 - 14 September 2012., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Lavallee teaches and studies Chinese culture., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Maätita studies issues of motherhood, sexuality, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Maynard teaches art of journalism, television., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Minchin studies, teaches conservation issues., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Oberweis studies drug problems in society., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Preface. Pp. ix-xi. <em>In</em>: Romero, A. & E.O. Keith (Eds.). 2012. <em>New Approaches to the Study of Marine Mammals</em>., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Schulz investigates threat of invasive species., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	SIUE students visit Joplin one year later., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	SUIE's Schapman Trains Future Opera Singers., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Voss feels people need to know how nature works., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Wells teaches the music of business and jazz., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	When whales became mammals: the scientific journey of cetaceans from fish to mammals in the history of science., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Wulfsong teaches, executes designs for theater, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Yankee whaling in the Caribbean Basin: its impact in a historical context., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Zamora discusses secrets of graphic designers., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Anthropologist sees how cultures use medicine, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Deplete Locally, Impact Globally: Environmental history of shore-whaling in Barbados, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Engagement at the theater: science in the cinema., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	National Acadamies, U.S., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	National Science Foundation, U.S., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	The invisible enemy, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Academy honors two ASU professors., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	An Interdisciplinary Approach to Science Communication Education: A Case Study,, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Arkansas State University students examine Calif. seal., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	A-State celebrates contributions to science by Darwin, Lincoln., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Biology Department to honor Larry Hinck., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Blind cave fish found in northern Ar. lake. , Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Cave Biology: Life in Darkness, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Chasing Fools' Gold: Whaling in 19th and 20th-Century Bermuda., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Chinese Fishes., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Erasmus Darwin's influence on his grandson Charles., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Evolution of troglomorphisms among hypogean fishes do not occur in parallel., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Researcher finds new fossils in Spain., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	The hypogean fishes of China., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Adventures of the wild: experiences from biologists from the Natural State., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Advice for new president., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Arkansas State University students prepare manatee exhibit., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Arkansas wildlife gets report card at conference., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	A-State aims to improve science communication., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	A-State Biology Department sees new library dedicated., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	A-State offering students courses on marine mammals., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	A-State slates activities for '09 Year of Science., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	A-State students research species in Mammoth Cave., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	ASU honors distinguished faculty member., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	ASU launches new course on science and Hollywood., Aldemaro Romero Jr.	
